FECHA (YYMMDD);HORA (HHMM);;
180816;0300;84,8101;
180816;0400;326,3;
180816;0500;135,939;
180816;0600;286,909;
180816;0700;162,673;
180816;0800;71,6458;
180816;0900;85,08;
180816;1000;212,114;
180816;1100;218,645;
180816;1200;279,42;
180816;1300;278,882;
180816;1400;282,842;
180816;1500;275,454;
180816;1600;221,157;
180816;1700;233,549;
180816;1800;305,574;
180816;1900;43,8798;
180816;2000;46,2147;
180816;2100;50,7258;
180816;2200;51,7268;
180816;2300;70,6377;
180817;0000;91,7295;
180817;0100;82,6859;
180817;0200;90,2344;
180817;0300;95,1265;
180817;0400;81,8906;
180817;0500;109,926;
180817;0600;17,0305;
180817;0700;89,094;
180817;0800;118,801;
180817;0900;195,5;
180817;1000;157,565;
180817;1100;252,378;
180817;1200;283,145;
180817;1300;267,916;
180817;1400;264,039;
180817;1500;274,193;
180817;1600;284,206;
180817;1700;303,645;
180817;1800;19,1475;
180817;1900;56,3199;
180817;2000;84,2379;
180817;2100;342,854;
180817;2200;36,0694;
180817;2300;103,868;
180818;0000;99,5585;
180818;0100;35,6074;
180818;0200;103,089;
180818;0300;19,5702;
180818;0400;181,634;
180818;0500;174,506;
180818;0600;193,332;
180818;0700;218,567;
180818;0800;203,927;
180818;0900;214,671;
180818;1000;222,22;
180818;1100;227,174;
180818;1200;223,806;
180818;1300;216,744;
180818;1400;214,002;
180818;1500;214,017;
180818;1600;212,149;
180818;1700;210,573;
180818;1800;204,465;
180818;1900;195,843;
180818;2000;136,317;
180818;2100;210,956;
180818;2200;218,576;
180818;2300;225,807;
180819;0000;170,902;
180819;0100;57,8017;
180819;0200;72,9968;
180819;0300;100,197;
180819;0400;80,3719;
180819;0500;84,7012;
180819;0600;22,5097;
180819;0700;145,537;
180819;0800;189,718;
180819;0900;195,428;
180819;1000;261,802;
180819;1100;242,514;
180819;1200;233,996;
180819;1300;241,688;
180819;1400;238,195;
180819;1500;230,865;
180819;1600;255,275;
180819;1700;268,829;
180819;1800;28,3966;
180819;1900;37,6927;
180819;2000;122,35;
180819;2100;131,663;
180819;2200;118,001;
180819;2300;124,209;
180820;0000;107,34;
180820;0100;175,209;
180820;0200;160,828;
180820;0300;54,9774;
180820;0400;69,386;
180820;0500;122,228;
180820;0600;163,303;
180820;0700;163,812;
180820;0800;146,994;
180820;0900;258,415;
180820;1000;292,474;
180820;1100;304,312;
180820;1200;251,441;
180820;1300;294,957;
180820;1400;298,026;
180820;1500;295,087;
180820;1600;304,439;
180820;1700;294,782;
180820;1800;331,544;
180820;1900;27,4346;
180820;2000;68,4532;
180820;2100;46,1522;
180820;2200;148,39;
180820;2300;140,368;
180821;0000;130,605;
180821;0100;161,434;
180821;0200;127,185;
180821;0300;121,716;
180821;0400;93,3336;
180821;0500;87,4048;
180821;0600;70,9209;
180821;0700;71,2146;
180821;0800;67,0508;
180821;0900;40,2818;
180821;1000;72,4261;
180821;1100;77,5928;
180821;1200;290,235;
180821;1300;292,04;
180821;1400;333,507;
180821;1500;293,771;
180821;1600;295,613;
180821;1700;297,702;
180821;1800;279,363;
180821;1900;206,129;
180821;2000;167,262;
180821;2100;150,649;
180821;2200;143,101;
180821;2300;172,589;
180822;0000;90,6949;
180822;0100;102,34;
180822;0200;288,735;
180822;0300;270,195;
180822;0400;90,9199;
180822;0500;100,691;
180822;0600;69,0258;
180822;0700;107,197;
180822;0800;84,986;
180822;0900;48,2902;
180822;1000;291,784;
180822;1100;289,423;
180822;1200;300,717;
180822;1300;13,5982;
180822;1400;292,383;
180822;1500;293,201;
180822;1600;310,572;
180822;1700;297,716;
180822;1800;307,69;
180822;1900;326,945;
180822;2000;55,3399;
180822;2100;46,7727;
180822;2200;69,3472;
180822;2300;123,198;
180823;0000;40,4797;
180823;0100;31,2492;
180823;0200;79,8195;
180823;0300;65,1206;
180823;0400;39,0638;
180823;0500;167,825;
180823;0600;78,9357;
180823;0700;185,232;
180823;0800;77,2697;
180823;0900;73,7592;
180823;1000;280,295;
180823;1100;283,937;
180823;1200;276,469;
180823;1300;289,436;
180823;1400;281,597;
180823;1500;224,6;
180823;1600;164,14;
180823;1700;91,8363;
180823;1800;137,86;
180823;1900;174,281;
180823;2000;168,564;
180823;2100;165,684;
180823;2200;117,444;
180823;2300;171,65;
180824;0000;86,0461;
180824;0100;48,0013;
180824;0200;91,7805;
180824;0300;32,7882;
180824;0400;109,41;
180824;0500;65,2963;
180824;0600;55,5716;
180824;0700;145,535;
180824;0800;75,4412;
180824;0900;207,729;
180824;1000;199,834;
180824;1100;207,153;
180824;1200;232,918;
180824;1300;228,754;
180824;1400;226,175;
180824;1500;224,697;
180824;1600;217,466;
180824;1700;217,009;
180824;1800;216,255;
180824;1900;201,304;
180824;2000;233,332;
180824;2100;86,9779;
180824;2200;121,947;
180824;2300;67,6406;
180825;0000;111,049;
180825;0100;64,4816;
180825;0200;109,847;
180825;0300;114,737;
180825;0400;74,6116;
180825;0500;109,317;
180825;0600;144,047;
180825;0700;133,556;
180825;0800;115,701;
180825;0900;206,727;
180825;1000;270,129;
180825;1100;234,093;
180825;1200;230,893;
180825;1300;235,8;
180825;1400;226,671;
180825;1500;244,357;
180825;1600;216,172;
180825;1700;202,447;
180825;1800;173,261;
180825;1900;130,742;
180825;2000;100,781;
180825;2100;72,1882;
180825;2200;57,9876;
180825;2300;186,951;
180826;0000;153,564;
180826;0100;107,967;
180826;0200;173,394;
180826;0300;87,6998;
180826;0400;129,323;
180826;0500;226,834;
180826;0600;297,108;
180826;0700;249,507;
180826;0800;288,597;
180826;0900;254,742;
180826;1000;307,826;
180826;1100;283,444;
180826;1200;282,512;
180826;1300;295,404;
