FECHA (YYMMDD);HORA (HHMM);;
180810;1200;1,63767;
180810;1300;0,71178;
180810;1400;1,2144;
180810;1500;1,18285;
180810;1600;1,89099;
180810;1700;1,35028;
180810;1800;1,6746;
180810;1900;3,19674;
180810;2000;3,21909;
180810;2100;1,53123;
180810;2200;1,78757;
180810;2300;1,7946;
180811;0000;0,797419;
180811;0100;1,43583;
180811;0200;0,632466;
180811;0300;0,539885;
180811;0400;1,24595;
180811;0500;0,355074;
180811;0600;0,535563;
180811;0700;1,54158;
180811;0800;1,47079;
180811;0900;1,4342;
180811;1000;0,327291;
180811;1100;0,458672;
180811;1200;1,90386;
180811;1300;1,96561;
180811;1400;2,22452;
180811;1500;3,25537;
180811;1600;2,65968;
180811;1700;2,16983;
180811;1800;0,846153;
180811;1900;1,15205;
180811;2000;1,61554;
180811;2100;1,65881;
180811;2200;0,572215;
180811;2300;0,611797;
180812;0000;1,80634;
180812;0100;0,220317;
180812;0200;0,737359;
180812;0300;1,1158;
180812;0400;1,6138;
180812;0500;1,62691;
180812;0600;1,21924;
180812;0700;1,05703;
180812;0800;0,6429;
180812;0900;0,844663;
180812;1000;1,17687;
180812;1100;1,93825;
180812;1200;1,26235;
180812;1300;1,96132;
180812;1400;2,63786;
180812;1500;2,43166;
180812;1600;2,39867;
180812;1700;2,50411;
180812;1800;2,34657;
180812;1900;2,73466;
180812;2000;1,85454;
180812;2100;1,8455;
180812;2200;0,883097;
180812;2300;0,411072;
180813;0000;0,687447;
180813;0100;0,451698;
180813;0200;0,81486;
180813;0300;0,951797;
180813;0400;0,796198;
180813;0500;2,01886;
180813;0600;1,13758;
180813;0700;2,16605;
180813;0800;1,47752;
180813;0900;0,28962;
180813;1000;1,41172;
180813;1100;3,64564;
180813;1200;4,75931;
180813;1300;5,31602;
180813;1400;5,46537;
180813;1500;5,76318;
180813;1600;5,15865;
180813;1700;5,4207;
180813;1800;3,55948;
180813;1900;2,51672;
180813;2000;2,56446;
180813;2100;2,71459;
180813;2200;1,53712;
180813;2300;0,673042;
180814;0000;0,321621;
180814;0100;0,437282;
180814;0200;0,272942;
180814;0300;0,315045;
180814;0400;0,400253;
180814;0500;0,256472;
180814;0600;1,6874;
180814;0700;1,83217;
180814;0800;0,529475;
180814;0900;0,320092;
180814;1000;1,96642;
180814;1100;2,20165;
180814;1200;3,57415;
180814;1300;2,90304;
180814;1400;3,07546;
180814;1500;3,59757;
180814;1600;3,08799;
180814;1700;2,24942;
180814;1800;1,2337;
180814;1900;0,64338;
180814;2000;0,723887;
180814;2100;2,17334;
180814;2200;0,457172;
180814;2300;0,762375;
180815;0000;0,776821;
180815;0100;2,39628;
180815;0200;0,330641;
180815;0300;1,0616;
180815;0400;1,71344;
180815;0500;1,61689;
180815;0600;0,122856;
180815;0700;1,35038;
180815;0800;1,60466;
180815;0900;0,389381;
180815;1000;1,04714;
180815;1100;2,13221;
180815;1200;2,75007;
180815;1300;3,37001;
180815;1400;3,42009;
180815;1500;2,65005;
180815;1600;2,16722;
180815;1700;2,56682;
180815;1800;2,29759;
180815;1900;1,42656;
180815;2000;2,79448;
180815;2100;2,71826;
180815;2200;2,34468;
180815;2300;1,13907;
180816;0000;1,65328;
180816;0100;1,94664;
180816;0200;0,304676;
180816;0300;0,235039;
180816;0400;1,50971;
180816;0500;1,45231;
180816;0600;0,585514;
180816;0700;0,508054;
180816;0800;1,09181;
180816;0900;1,11321;
180816;1000;1,21431;
180816;1100;1,60866;
180816;1200;2,28984;
180816;1300;3,06281;
180816;1400;3,32696;
180816;1500;3,66924;
180816;1600;3,24711;
180816;1700;2,57356;
180816;1800;1,42528;
180816;1900;0,981424;
180816;2000;1,71196;
180816;2100;1,84831;
180816;2200;1,47991;
180816;2300;1,03791;
180817;0000;0,645949;
180817;0100;1,04135;
180817;0200;0,331361;
180817;0300;0,149397;
180817;0400;0,617773;
180817;0500;0,557343;
180817;0600;0,275661;
180817;0700;0,133014;
180817;0800;0,516068;
180817;0900;1,17418;
180817;1000;0,657167;
180817;1100;2,30361;
180817;1200;2,92697;
180817;1300;3,57984;
180817;1400;3,1937;
180817;1500;2,65158;
180817;1600;2,45666;
180817;1700;1,20483;
180817;1800;1,23657;
180817;1900;1,56365;
180817;2000;1,27741;
180817;2100;0,838262;
180817;2200;0,87575;
180817;2300;1,79794;
180818;0000;1,45756;
180818;0100;0,534784;
180818;0200;0,541846;
180818;0300;0,651363;
180818;0400;1,80386;
180818;0500;3,22186;
180818;0600;3,43887;
180818;0700;4,23205;
180818;0800;3,64487;
180818;0900;3,62605;
180818;1000;4,30761;
180818;1100;4,93698;
180818;1200;5,76902;
180818;1300;6,67317;
180818;1400;7,64163;
180818;1500;8,01538;
180818;1600;7,87981;
180818;1700;7,14123;
180818;1800;4,96218;
180818;1900;3,86229;
180818;2000;1,33676;
180818;2100;3,44566;
180818;2200;2,31604;
180818;2300;3,23094;
180819;0000;2,16722;
180819;0100;1,51046;
180819;0200;1,62676;
180819;0300;1,14572;
180819;0400;1,84573;
180819;0500;1,46471;
180819;0600;1,28607;
180819;0700;0,162266;
180819;0800;0,260553;
180819;0900;1,29813;
180819;1000;2,10503;
180819;1100;3,70027;
180819;1200;4,32597;
180819;1300;4,30402;
180819;1400;4,70158;
180819;1500;3,84923;
180819;1600;3,38697;
180819;1700;2,29419;
180819;1800;1,27889;
180819;1900;2,72618;
180819;2000;1,60689;
180819;2100;2,19548;
180819;2200;1,49827;
180819;2300;1,66049;
180820;0000;2,02297;
180820;0100;1,92895;
180820;0200;2,18908;
180820;0300;1,39466;
180820;0400;1,97097;
180820;0500;1,99403;
180820;0600;1,65216;
180820;0700;0,582553;
180820;0800;1,79584;
180820;0900;0,679355;
180820;1000;0,319691;
180820;1100;1,58595;
180820;1200;1,3422;
180820;1300;1,1737;
180820;1400;2,02875;
180820;1500;0,535852;
180820;1600;1,27509;
180820;1700;1,45829;
180820;1800;1,21275;
180820;1900;0,648227;
180820;2000;0,475369;
180820;2100;1,19692;
180820;2200;0,761543;
180820;2300;1,06818;
180821;0000;0,462443;
180821;0100;1,37794;
180821;0200;0,63721;
180821;0300;1,0848;
180821;0400;0,899737;
180821;0500;0,794831;
180821;0600;1,19463;
180821;0700;2,27973;
180821;0800;1,53943;
180821;0900;0,741156;
180821;1000;0,729438;
180821;1100;0,23447;
180821;1200;1,214;
180821;1300;1,25477;
180821;1400;0,255911;
180821;1500;0,74418;
180821;1600;1,71639;
180821;1700;1,60443;
180821;1800;1,47295;
180821;1900;1,57654;
180821;2000;0,749759;
180821;2100;0,60889;
180821;2200;0,792642;
180821;2300;1,1897;
180822;0000;1,10005;
180822;0100;0,617128;
180822;0200;0,496574;
180822;0300;1,22742;
180822;0400;1,00932;
180822;0500;0,953305;
180822;0600;1,13528;
180822;0700;0,489468;
180822;0800;1,68864;
180822;0900;1,17764;
180822;1000;1,37895;
180822;1100;1,72055;
180822;1200;1,65858;
180822;1300;0,54632;
180822;1400;2,28776;
180822;1500;0,874811;
180822;1600;2,43245;
180822;1700;2,22348;
180822;1800;1,78859;
180822;1900;1,32075;
180822;2000;1,53661;
180822;2100;0,625761;
180822;2200;1,67853;
180822;2300;1,25155;
180823;0000;0,961496;
180823;0100;1,27217;
180823;0200;0,959789;
180823;0300;1,50812;
180823;0400;1,38783;
180823;0500;0,40991;
180823;0600;0,845809;
180823;0700;1,13545;
180823;0800;0,617174;
180823;0900;0,589996;
180823;1000;1,55525;
180823;1100;2,1315;
180823;1200;2,50944;
180823;1300;1,76823;
180823;1400;3,01586;
180823;1500;3,58284;
180823;1600;2,16371;
180823;1700;1,47383;
180823;1800;1,84223;
180823;1900;2,29021;
180823;2000;1,85506;
180823;2100;1,86623;
180823;2200;1,8094;
180823;2300;1,6203;
180824;0000;0,886185;
180824;0100;1,14346;
180824;0200;1,4678;
180824;0300;1,36321;
180824;0400;1,07613;
180824;0500;0,940121;
180824;0600;1,42509;
180824;0700;1,33447;
180824;0800;1,38757;
180824;0900;1,87486;
180824;1000;3,20772;
180824;1100;5,12264;
180824;1200;5,24939;
180824;1300;5,25646;
180824;1400;5,87597;
180824;1500;6,69908;
180824;1600;6,27494;
180824;1700;5,84952;
180824;1800;5,16608;
180824;1900;3,57414;
180824;2000;3,65245;
180824;2100;3,21373;
180824;2200;2,37736;
180824;2300;3,01406;
180825;0000;1,27415;
180825;0100;1,41647;
180825;0200;0,488907;
180825;0300;1,48146;
180825;0400;0,395947;
180825;0500;0,174013;
180825;0600;1,46653;
180825;0700;1,05571;
180825;0800;0,987774;
180825;0900;0,942153;
180825;1000;2,41533;
180825;1100;5,09287;
180825;1200;5,28365;
180825;1300;4,8734;
180825;1400;5,57401;
180825;1500;3,92075;
180825;1600;4,34713;
180825;1700;3,53923;
180825;1800;2,65401;
180825;1900;1,38755;
180825;2000;1,84751;
180825;2100;0,936577;
180825;2200;2,06029;
180825;2300;1,58235;
180826;0000;0,877415;
180826;0100;2,15652;
180826;0200;0,835202;
180826;0300;1,14452;
180826;0400;1,68095;
