FECHA (YYMMDD);HORA (HHMM);;
180828;2200;323,625;
180828;2300;205,414;
180829;0000;221,327;
180829;0100;140,528;
180829;0200;59,8892;
180829;0300;353,216;
180829;0400;330,196;
180829;0500;304,571;
180829;0600;91,1029;
180829;0700;116,638;
180829;0800;83,9639;
180829;0900;249,325;
180829;1000;228,598;
180829;1100;243,145;
180829;1200;250,997;
180829;1300;251,078;
180829;1400;256,725;
180829;1500;251,66;
180829;1600;260,829;
180829;1700;290,655;
180829;1800;308,589;
180829;1900;18,3803;
180829;2000;229,628;
180829;2100;38,3175;
180829;2200;303,751;
180829;2300;47,582;
180830;0000;331,842;
180830;0100;93,6494;
180830;0200;71,3037;
180830;0300;92,629;
180830;0400;83,4542;
180830;0500;297,144;
180830;0600;285,96;
180830;0700;40,9228;
180830;0800;44,0696;
180830;0900;61,5015;
180830;1000;100,685;
180830;1100;235,011;
180830;1200;227,31;
180830;1300;239,05;
180830;1400;267,108;
180830;1500;213,792;
180830;1600;209,151;
180830;1700;157,353;
180830;1800;37,5321;
180830;1900;59,1882;
180830;2000;61,3178;
180830;2100;329,208;
180830;2200;286,628;
180830;2300;48,5544;
