FECHA (YYMMDD);HORA (HHMM);;
180810;0200;1,48266;
180810;0300;1,92224;
180810;0400;1,65023;
180810;0500;1,30231;
180810;0600;1,1446;
180810;0700;1,0267;
180810;0800;0,906205;
180810;0900;1,02307;
180810;1000;1,32931;
180810;1100;1,81973;
180810;1200;2,48086;
180810;1300;2,55144;
180810;1400;2,93966;
180810;1500;2,76039;
180810;1600;0,715807;
180810;1700;0,0857307;
180810;1800;0,518357;
180810;1900;2,80885;
180810;2000;2,59861;
180810;2100;2,76046;
180810;2200;2,55201;
180810;2300;0,774179;
180811;0000;1,22751;
180811;0100;1,56423;
180811;0200;0,98184;
180811;0300;1,33035;
180811;0400;0,700819;
180811;0500;0,837321;
180811;0600;0,973629;
180811;0700;0,812712;
180811;0800;2,10491;
180811;0900;2,19439;
180811;1000;0,948601;
180811;1100;2,21125;
180811;1200;1,883;
180811;1300;2,7045;
180811;1400;2,4366;
180811;1500;2,54118;
180811;1600;2,04923;
180811;1700;1,95966;
180811;1800;1,09057;
180811;1900;1,7645;
180811;2000;1,9133;
180811;2100;1,61554;
180811;2200;0,12722;
180811;2300;0,643839;
180812;0000;0,950495;
180812;0100;0,393324;
180812;0200;0,373716;
180812;0300;0,705375;
180812;0400;0,712606;
180812;0500;1,26975;
180812;0600;0,717188;
180812;0700;0,667881;
180812;0800;0,901123;
180812;0900;1,6953;
180812;1000;1,35788;
180812;1100;1,71938;
180812;1200;1,20935;
180812;1300;1,55608;
180812;1400;1,55206;
180812;1500;1,58857;
180812;1600;1,42287;
180812;1700;1,81761;
180812;1800;2,43823;
180812;1900;1,30015;
180812;2000;1,59009;
180812;2100;1,74429;
180812;2200;1,07682;
180812;2300;1,29575;
180813;0000;1,22069;
180813;0100;0,9447;
180813;0200;1,22911;
180813;0300;0,886305;
180813;0400;1,2408;
180813;0500;1,42632;
180813;0600;1,31645;
180813;0700;0,905098;
180813;0800;0,566809;
180813;0900;0,705626;
180813;1000;1,50125;
180813;1100;4,80112;
180813;1200;4,90658;
180813;1300;6,97397;
180813;1400;8,06223;
180813;1500;7,35334;
180813;1600;7,52535;
180813;1700;6,92759;
180813;1800;5,77932;
180813;1900;3,5006;
180813;2000;4,60354;
180813;2100;4,88775;
180813;2200;4,14348;
180813;2300;3,92509;
180814;0000;3,47055;
180814;0100;4,77852;
180814;0200;2,57984;
180814;0300;3,07937;
180814;0400;1,53339;
180814;0500;1,34745;
180814;0600;1,61089;
180814;0700;1,4373;
180814;0800;1,06469;
180814;0900;2,56454;
180814;1000;3,17818;
180814;1100;4,23224;
180814;1200;5,83583;
180814;1300;4,07802;
180814;1400;4,5603;
180814;1500;5,58693;
180814;1600;5,10901;
180814;1700;4,50517;
180814;1800;4,03776;
180814;1900;2,63334;
180814;2000;1,61376;
180814;2100;0,871813;
180814;2200;0,496025;
180814;2300;0,729423;
180815;0000;0,332799;
180815;0100;0,699178;
180815;0200;1,013;
180815;0300;1,23185;
180815;0400;0,769239;
180815;0500;0,320858;
180815;0600;0,160008;
180815;0700;0,457496;
180815;0800;0,379615;
180815;0900;0,55858;
180815;1000;0,537198;
180815;1100;2,59042;
180815;1200;3,28065;
180815;1300;4,41713;
180815;1400;4,82052;
180815;1500;4,72514;
180815;1600;3,17405;
180815;1700;1,84972;
180815;1800;1,46293;
180815;1900;1,29977;
180815;2000;1,8033;
180815;2100;2,18236;
180815;2200;0,422247;
180815;2300;2,16104;
180816;0000;1,04329;
180816;0100;0,930008;
180816;0200;0,240254;
180816;0300;0,379739;
180816;0400;1,08859;
180816;0500;0,247899;
180816;0600;0,422188;
180816;0700;0,393675;
180816;0800;0,16714;
180816;0900;0,365784;
